Datas,Papel,Abertura,Alta,Baixa,Fechamento,Volume,MMS9,MME50,DesvioPadrao,BandaSuperior,BandaInferior,IFR,Max20,Min20,FechamentoSeguinte
2017-11-02,BBAS3,25.643264770507812,25.643264770507812,25.643264770507812,25.643264770507812,0,26.850005043877495,26.220105988015984,0.8920158054578762,28.873326738090825,25.305263516259316,33.84280116112498,28.32826042175293,25.643264770507812,25.183181762695312
2017-11-03,BBAS3,25.763926352083736,25.975105156553916,25.002172180890994,25.183181762695312,9167300,26.6145208146837,26.17943450835714,1.0327089026731417,28.89485159329905,24.764015982606487,30.271555656977043,28.32826042175293,25.183181762695312,24.97955322265625
2017-11-06,BBAS3,25.190734983668474,25.341575399553122,24.738205104725,24.97955322265625,10703300,26.32875739203559,26.13237168568414,1.1664674577369012,28.86136949549644,24.195499664548834,28.84627625108773,28.32826042175293,24.97955322265625,23.727563858032227
2017-11-07,BBAS3,24.72312577675406,24.78346425769338,23.682311435876297,23.727563858032227,14101100,25.876229816012913,26.03804883110096,1.3908154739927898,28.98506771278938,23.42180581681822,21.90458855813199,28.32826042175293,23.727563858032227,24.97200584411621
2017-11-08,BBAS3,24.12728621297228,25.077595258553746,23.953817478239788,24.97200584411621,9564500,25.57873429192437,25.996236125875686,1.438592656338836,28.846129515447558,23.091758890092215,37.875642552306715,28.32826042175293,23.727563858032227,24.330930709838867
2017-11-09,BBAS3,25.002183264803065,25.039893371305237,24.232885008352554,24.330930709838867,9934600,25.22341643439399,25.930919378136945,1.5131946621791341,28.679935224182934,22.627156575466394,34.00971248760533,28.32826042175293,23.727563858032227,23.60688018798828
2017-11-10,BBAS3,24.474226798185086,24.48176766669207,23.388159037586323,23.60688018798828,11508300,24.895751105414497,25.839766302549076,1.6189604829858748,28.52395910462143,22.04811717267793,30.266891855421704,28.32826042175293,23.60688018798828,23.644596099853516
2017-11-13,BBAS3,23.644596099853516,23.644596099853516,23.644596099853516,23.644596099853516,9767300,24.636804580688477,25.753668233956414,1.6784013991654874,28.289732270820764,21.576126674158814,30.723030756941426,28.32826042175293,23.60688018798828,23.078935623168945
2017-11-14,BBAS3,23.644595802959614,24.051870384363816,23.041224081387295,23.078935623168945,10754800,24.351879119873047,25.648761584055464,1.745289311720153,28.107423320872392,21.12626607399178,27.920321476772017,28.290544509887695,23.078935623168945,23.078935623168945
2017-11-15,BBAS3,23.078935623168945,23.078935623168945,23.078935623168945,23.078935623168945,0,24.066953659057617,25.547970087443776,1.7766125125573873,27.906780704436063,20.800330654206515,27.920321476772017,28.290544509887695,23.078935623168945,24.172542572021484
2017-11-16,BBAS3,23.305197317779253,24.240421903432,23.2524026019151,24.172542572021484,8606400,23.954660415649414,25.49402455019575,1.7213555618633756,27.66256478500383,20.777142537550326,40.0494169853699,28.290544509887695,23.078935623168945,24.579818725585938
2017-11-17,BBAS3,24.134832633816103,24.768372105537626,24.02924320137856,24.579818725585938,9833200,23.91024547153049,25.458168741343325,1.6048436130171175,27.332863974136597,20.91348952206813,43.875134755891104,27.800312042236328,23.078935623168945,24.579818725585938
2017-11-20,BBAS3,24.579818725585938,24.579818725585938,24.579818725585938,24.579818725585938,0,24.004940456814236,25.42371939639909,1.544879536680132,27.158084636270864,20.97856648955034,43.87513475589111,27.800312042236328,23.078935623168945,25.002180099487305
2017-11-21,BBAS3,24.95692625115588,25.107769535164284,24.775913734926533,25.002180099487305,13227100,24.00829315185547,25.407186485619945,1.443740856193963,26.95786426410135,21.182900839325495,47.83036792911539,27.800312042236328,23.078935623168945,24.860363006591797
2017-11-22,BBAS3,25.164092016731757,25.24002644171835,24.64015751903388,24.860363006591797,10173300,24.067118962605793,25.38573998735613,1.2948979207029176,26.7631601338974,21.583568451085732,46.65022674104715,27.649465560913086,23.078935623168945,24.89073944091797
2017-11-23,BBAS3,24.754060342008245,25.02741853982769,24.35161793777561,24.89073944091797,4297600,24.20976999070909,25.36632607886119,1.1271117279763485,26.42019989360806,21.911752981702666,46.95227401486855,27.528791427612305,23.078935623168945,24.754056930541992
2017-11-24,BBAS3,24.860365134623137,24.867957129470597,24.53385432073701,24.754056930541992,5439100,24.333043416341145,25.342313001823438,0.9267264881032192,26.05789543392572,22.350989481512844,45.65328394992635,26.55586814880371,23.078935623168945,24.41995620727539
2017-11-27,BBAS3,24.66294061557842,24.66294061557842,24.146598023783827,24.41995620727539,5718900,24.482045703464085,25.30613849656676,0.813231044794891,25.90482054906244,22.651896369882873,42.65746973398204,25.975114822387695,23.078935623168945,24.7844295501709
2017-11-28,BBAS3,24.723684904409883,25.050195703106805,24.46551364257051,24.7844295501709,7342500,24.671545028686523,25.285677338324586,0.7445732593643254,25.87112620095743,22.892833163500132,46.76177509858735,25.643264770507812,23.078935623168945,23.660629272460938
2017-11-29,BBAS3,24.845180438658527,24.981859530781428,23.66062927246094,23.660629272460938,12881300,24.614665773179794,25.221944026067558,0.7152866189240611,25.86543416092163,23.004287685225385,37.71695989644164,25.643264770507812,23.078935623168945,22.726655960083008
2017-11-30,BBAS3,23.61506855400487,23.61506855400487,22.726655960083008,22.726655960083008,16008700,24.408758799235027,25.124080833097885,0.7446523411341929,25.892140181424992,22.91353081688822,32.15522950680699,25.183181762695312,22.726655960083008,23.372087478637695
2017-12-01,BBAS3,22.741846075409363,23.417646696811634,22.49126820300054,23.372087478637695,11157000,24.274566438462998,25.055369302665213,0.735478749445191,25.801024353193917,22.859109355413153,38.93311336327884,25.002180099487305,22.726655960083008,23.94158172607422
2017-12-04,BBAS3,23.539137879646606,24.28327801986246,23.470798331228686,23.94158172607422,8429700,24.156722174750435,25.011687749496698,0.7108991590697916,25.69384362703296,22.850246990753796,44.19783015658868,25.002180099487305,22.726655960083008,23.592294692993164
2017-12-05,BBAS3,23.903618713567262,24.52626675471546,23.425243238731966,23.592294692993164,9200500,24.015825695461697,24.95602085783206,0.7153510109828941,25.612972418805278,22.7515683748737,41.814033689102736,25.002180099487305,22.726655960083008,24.30605697631836
2017-12-06,BBAS3,23.478391845356757,24.30605697631836,23.16706787865799,24.30605697631836,9198200,23.95086097717285,24.930530134052326,0.6877115961349283,25.49440966882126,22.743563284281546,47.94723240927492,25.002180099487305,22.726655960083008,23.36448860168457
2017-12-07,BBAS3,23.69099939399967,23.812491579749324,23.15187655247213,23.36448860168457,14666200,23.796464496188694,24.8691122401335,0.702153188278166,25.38730427084344,22.57869151773078,41.6828234457326,25.002180099487305,22.726655960083008,23.501163482666016
2017-12-08,BBAS3,23.903605733096718,24.002319021606734,23.501163482666016,23.501163482666016,6115600,23.69437641567654,24.815463413783828,0.7058219422283118,25.26831669162992,22.445028922716673,42.87981484594167,25.002180099487305,22.726655960083008,23.31134033203125
2017-12-11,BBAS3,23.80490261042511,23.99473436736901,23.31134033203125,23.31134033203125,7167500,23.530699835883247,24.75647420473887,0.7188539922945771,25.16322473735238,22.287808768174074,41.63093416982623,25.002180099487305,22.726655960083008,23.83104705810547
2017-12-12,BBAS3,23.221947379845258,23.83104705810547,22.95546572602835,23.83104705810547,8697000,23.549635145399307,24.7201805853843,0.6871689103068612,25.046317377997866,22.297641736770423,46.24536742111422,25.002180099487305,22.726655960083008,23.26001739501953
2017-12-13,BBAS3,24.07469027556897,24.287874453627108,23.15342530599046,23.26001739501953,15939500,23.608897527058918,24.66291570813421,0.6749726664140758,24.88334196701672,22.183451301360414,42.29796590373091,25.002180099487305,22.726655960083008,23.16865348815918
2017-12-14,BBAS3,23.14581170352803,23.419907310268542,22.88694395320828,23.16865348815918,7587400,23.586293750339085,24.60431367403995,0.7018258724646786,24.89232330781776,22.08501981795905,41.69282469799478,25.002180099487305,22.726655960083008,23.2980899810791
2017-12-15,BBAS3,23.16104216231023,23.526502044221566,23.069676465728158,23.2980899810791,10503200,23.514794667561848,24.553086262767685,0.7041645501781203,24.94894921060793,22.132291009895447,42.96218710975594,25.002180099487305,22.726655960083008,23.610252380371094
2017-12-18,BBAS3,23.602638451766808,23.792982310248796,23.351384616658915,23.610252380371094,7142300,23.516789966159397,24.516110337330485,0.6904066214958019,24.943084707946326,22.18145822196312,45.98216544009609,25.002180099487305,22.726655960083008,23.473203659057617
2017-12-19,BBAS3,23.511271848393463,23.70161569948936,23.29808766457939,23.473203659057617,4775400,23.42425070868598,24.475209860012036,0.6429556143063753,24.80560286929324,22.233780412067738,44.827810113201515,24.89073944091797,22.726655960083008,23.48843002319336
2017-12-20,BBAS3,23.67877386219459,23.79297987515368,23.457974311893206,23.48843002319336,4594600,23.438021977742512,24.43651063317104,0.5960607956545559,24.702370989280524,22.318127806662304,45.040077292263646,24.89073944091797,22.726655960083008,23.747303009033203
2017-12-21,BBAS3,23.60264125280086,24.05185292830505,23.359001317383385,23.747303009033203,8532100,23.465370814005535,24.409481555641058,0.5309294335234109,24.521312449810495,22.39759471571685,47.849082934971136,24.7844295501709,22.726655960083008,23.83104705810547
2017-12-22,BBAS3,23.694000719653058,23.96809484876606,23.64070322712313,23.83104705810547,3130100,23.523116005791557,24.386796779360505,0.46924004712213535,24.440348082137113,22.563387893648574,48.71759568634488,24.7844295501709,22.726655960083008,23.83104705810547
2017-12-25,BBAS3,23.83104705810547,23.83104705810547,23.83104705810547,23.83104705810547,0,23.523116005791557,24.365001684467607,0.4345482783536781,24.40095396054924,22.662760847134532,48.71759568634488,24.7844295501709,22.726655960083008,24.089914321899414
2017-12-26,BBAS3,23.823434125407022,24.249803892003005,23.823434125407022,24.089914321899414,3704000,23.615326775444878,24.35421347480947,0.35598415294732294,24.314605163360913,22.89066855157162,51.74656721932071,24.30605697631836,22.726655960083008,24.386852264404297
2017-12-27,BBAS3,24.105144189669886,24.432535832367936,24.105144189669886,24.386852264404297,4692400,23.750682195027668,24.35549348091484,0.40000318456393585,24.4531709726213,22.85315823436556,55.04591832258611,24.386852264404297,22.726655960083008,24.226966857910156
2017-12-28,BBAS3,24.51629034538636,24.645722779215497,24.226966857910156,24.226966857910156,6109600,23.853890736897785,24.350453018503014,0.36549362898323423,24.47205635808632,23.010081842153383,52.96584043054674,24.386852264404297,23.16865348815918,24.226966857910156
2017-12-29,BBAS3,24.226966857910156,24.226966857910156,24.226966857910156,24.226966857910156,0,23.92241456773546,24.34561023686966,0.3771936677763089,24.591666742013466,23.08289207090823,52.96584043054674,24.386852264404297,23.16865348815918,25.07209014892578
2018-01-02,BBAS3,24.43253474790488,25.07209014892578,24.43253474790488,25.07209014892578,9178100,24.100068622165256,24.374100702745675,0.4816949016238622,24.96194195224009,23.035162345744638,61.84835709717569,25.07209014892578,23.16865348815918,25.391868591308594
2018-01-03,BBAS3,25.201524740086143,25.445164637297548,24.98834055613033,25.391868591308594,8180700,24.311561796400284,24.414014592457235,0.5985259730056298,25.357569205088854,22.963465313066333,64.56173817039338,25.391868591308594,23.16865348815918,25.635515213012695
2018-01-04,BBAS3,25.521310614972037,25.85631483540904,25.468014555002913,25.635515213012695,9625200,24.521363152398003,24.46191821901967,0.7123986671478425,25.781888371005557,22.932293702414185,66.48686165894316,25.635515213012695,23.16865348815918,25.635515213012695
2018-01-05,BBAS3,25.658358456154776,25.810634157959754,25.346194574442414,25.635515213012695,5267800,24.721859614054363,24.507943145770994,0.7927503998688396,26.137781399158403,22.966779799683042,66.48686165894316,25.635515213012695,23.16865348815918,25.69641876220703
2018-01-08,BBAS3,25.612667006719857,25.69641876220703,25.38425497638355,25.69641876220703,5130600,24.929123136732315,24.55455150694621,0.8616181929631148,26.45270932654457,23.00623655469211,67.00652680721481,25.69641876220703,23.16865348815918,25.452775955200195
2018-01-09,BBAS3,25.57459588436173,25.734483996808205,25.414707771915253,25.452775955200195,5822500,25.080552207099068,24.589777065628414,0.8833073649981293,26.643517570350486,23.110288110357967,62.81097849865598,25.69641876220703,23.16865348815918,25.34619140625
2018-01-10,BBAS3,25.2776674942239,25.574603478197975,24.988343987400693,25.34619140625,5070000,25.187145445081924,24.61944123925391,0.9085009244572122,26.831645084554516,23.19764138672567,60.927960857470204,25.69641876220703,23.16865348815918,25.924835205078125
2018-01-11,BBAS3,25.452783208115303,26.054270550429713,25.39187177396937,25.924835205078125,9684400,25.375797483656143,24.670634595634397,0.9362288024816245,27.053911829983225,23.30899662005673,66.61168871473242,25.924835205078125,23.16865348815918,25.98574447631836
2018-01-12,BBAS3,25.63550956796489,26.008584810013467,25.59744137700078,25.98574447631836,7650400,25.571217219034832,24.722208922232625,0.9409796164700774,27.20876729540686,23.444848829526553,67.14414976970838,25.98574447631836,23.2980899810791,26.115177154541016
2018-01-15,BBAS3,25.985744723150244,26.229384632934966,25.985744723150244,26.115177154541016,5244600,25.687115775214302,24.77683654207742,0.9439144549360681,27.386292453850743,23.610634634106468,68.32288378840516,26.115177154541016,23.473203659057617,26.343585968017578
2018-01-16,BBAS3,26.244609263623104,26.4121098657457,26.138017179249687,26.343585968017578,6219300,25.79286215040419,24.838279224779665,0.9665320490918786,27.623947561263034,23.75781936489552,70.34964319983669,26.343585968017578,23.473203659057617,26.96790885925293
2018-01-17,BBAS3,26.351196790771642,27.082116303854036,26.23698934617053,26.96790885925293,12134800,25.940905888875324,24.921796108884987,1.0108305981365817,27.88489181483673,23.8415694222904,74.99421418062374,26.96790885925293,23.48843002319336,26.78519058227539
2018-01-18,BBAS3,27.089741946997552,27.089741946997552,26.44257102306722,26.78519058227539,9429400,26.068647596571182,24.994872080341636,1.008180823857177,28.006257901820355,23.973534606391645,71.49280000258676,26.96790885925293,23.747303009033203,26.610071182250977
2018-01-19,BBAS3,26.884166794782896,27.25723911951613,26.610071182250977,26.610071182250977,8142700,26.17016453213162,25.05821461936944,0.9889382269790434,28.056368705267566,24.100615797351395,68.07019031401327,26.96790885925293,23.83104705810547,26.70143699645996
2018-01-22,BBAS3,26.648140946919472,26.8004166189281,26.282681076748887,26.70143699645996,6341000,26.30890464782715,25.122656078849214,0.9605284123139319,28.096451056250736,24.254337406995006,68.87259358916421,26.96790885925293,23.83104705810547,26.815649032592773
2018-01-23,BBAS3,26.625305136346473,27.021220789068867,26.41973337987038,26.815649032592773,15933000,26.47217771742079,25.189049311827773,0.9148670291614437,28.106876496344462,24.447408379698686,69.86924044620037,26.96790885925293,24.089914321899414,28.924657821655273
2018-01-24,BBAS3,27.028831463589526,28.924657821655273,26.983147885948206,28.924657821655273,27722100,26.805491341484917,25.33554663033845,1.096042651352574,28.78485336494991,24.400682759539613,81.864378692588,28.924657821655273,24.226966857910156,28.924657821655273
2018-01-25,BBAS3,28.924657821655273,28.924657821655273,28.924657821655273,28.924657821655273,0,27.132037268744575,25.476298735497394,1.2256656433680848,29.36941447765414,24.4667519041818,81.864378692588,28.924657821655273,24.226966857910156,29.823078155517578
2018-01-26,BBAS3,29.236821552527445,30.07433347487091,29.0464776697751,29.823078155517578,24260100,27.54402626885308,25.64676375322767,1.3934395707360407,30.059348055157272,24.48558977221311,84.84829194043823,29.823078155517578,24.226966857910156,29.655569076538086
2018-01-29,BBAS3,29.6251133669024,29.845912905136643,29.32056207937818,29.655569076538086,13322200,27.912024392022026,25.803974533974316,1.4705718128884835,30.54723295766395,24.664945706110018,82.10045833288218,29.823078155517578,25.07209014892578,29.54136085510254
2018-01-30,BBAS3,29.290108518134165,29.655568311080327,29.16067320773159,29.54136085510254,10832100,28.197963502671982,25.950541147753555,1.5491832746347753,31.015927126662127,24.81919402812303,80.2885778809909,29.823078155517578,25.34619140625,30.21137809753418
2018-01-31,BBAS3,29.998193900882786,30.53115439251127,29.998193900882786,30.21137809753418,12752900,28.578651004367405,26.117635470230166,1.6700959269227131,31.609369897557695,24.928986189866844,82.78118594105288,30.21137809753418,25.34619140625,30.29512596130371
2018-02-01,BBAS3,30.021030369803217,30.49308227493381,29.982962183076253,30.29512596130371,10992500,28.988101535373264,26.28146114881418,1.7690716488631764,32.10979562344324,25.033509027990533,83.05669384494028,30.29512596130371,25.34619140625,29.88397979736328
2018-02-02,BBAS3,29.922047980553117,30.142847509236837,29.731704160187746,29.88397979736328,8409600,29.3417174021403,26.422738479584822,1.8023445975790893,32.4580496313376,25.248671241021242,76.31713545458013,30.29512596130371,25.34619140625,28.993179321289062
2018-02-05,BBAS3,29.54136768524463,30.005807187125,28.955108224216698,28.993179321289062,6043400,29.58366521199544,26.523541513740636,1.769519564752455,32.60904576014234,25.53096750113252,64.14868231619452,30.29512596130371,25.34619140625,30.264671325683594
2018-02-06,BBAS3,28.665784190999013,30.515926594960167,28.406916445873108,30.264671325683594,13040200,29.732555601331924,26.670254489945627,1.7657010315612685,32.92533908732575,25.862534961080677,71.20435625458506,30.29512596130371,25.34619140625,30.29512596130371
2018-02-07,BBAS3,30.24944239458147,30.919453517758637,30.066713936525456,30.29512596130371,13992300,29.884829839070637,26.81240817717275,1.7195541462109327,33.14936140105335,26.271144816209613,71.34780392900387,30.29512596130371,25.924835205078125,29.34341049194336
2018-02-08,BBAS3,30.46263042660463,30.622521478199246,29.34341049194336,29.34341049194336,12651200,29.831533432006836,26.911664420924506,1.644191671228568,33.03670487566026,26.459938190745987,60.987049565608174,30.29512596130371,25.98574447631836,28.79521942138672
2018-02-09,BBAS3,29.434774918556034,29.5337545407559,28.368848121801555,28.79521942138672,10066800,29.735939025878906,26.985530217390753,1.5417308413856792,32.82001608867734,26.653092723134627,55.92377995944309,30.29512596130371,26.115177154541016,30.12001609802246
2018-02-14,BBAS3,28.970337456150197,30.257063921615405,28.970337456150197,30.12001609802246,10787900,29.80023405287001,27.108452662488286,1.465032479910364,32.69361372413625,26.83348380449479,63.71073292602133,30.29512596130371,26.343585968017578,30.37887954711914
2018-02-15,BBAS3,30.455015925165394,30.607291585674552,30.150464604147082,30.37887954711914,11229500,29.818845325046116,27.23670613085808,1.3899862228497586,32.609276707340584,27.049331815941553,65.02156681618908,30.37887954711914,26.610071182250977,30.68342399597168
2018-02-16,BBAS3,30.553991589146943,30.69103937544153,30.226599977933898,30.68342399597168,6577100,29.861989551120335,27.37187298903936,1.356702090189032,32.64653236391633,27.2197240031602,66.52413391860428,30.68342399597168,26.610071182250977,30.173309326171875
2018-02-19,BBAS3,30.607293092112073,30.881388713635733,29.8306897992673,30.173309326171875,4608900,29.89413727654351,27.48173437120565,1.2531524177203472,32.43597222158239,27.423362550700997,61.673839359576355,30.68342399597168,26.610071182250977,31.064117431640625
2018-02-20,BBAS3,29.88398607822467,31.16309705227018,29.792621838483367,31.064117431640625,8990400,30.12424151102702,27.622221374243548,1.1362102453536551,32.27199619233417,27.727155210919552,66.2925363732168,31.064117431640625,26.70143699645996,31.307762145996094
2018-02-21,BBAS3,30.987985805610595,31.551402092313786,30.987985805610595,31.307762145996094,11831700,30.24014049106174,27.76675376163887,0.9866072379609735,32.102224936515434,28.15579598467154,67.43230601449304,31.307762145996094,26.815649032592773,32.282325744628906
2018-02-22,BBAS3,32.8381295693415,32.95233416365876,32.08436646741123,32.282325744628906,17075800,30.460940466986763,27.943836636521795,0.8745569407455688,32.177137653297336,28.678909890315058,71.61054470412951,32.282325744628906,28.79521942138672,32.282325744628906
2018-02-23,BBAS3,32.358462140840416,32.503122455409226,31.939706152842422,32.282325744628906,8615600,30.787486606174046,28.113974960320324,0.9651382510293459,32.541723402859915,28.681170398742534,71.61054470412951,32.282325744628906,28.79521942138672,32.754371643066406
2018-02-26,BBAS3,32.37368392462689,32.822895548562194,32.37368392462689,32.754371643066406,6994200,31.2273924085829,28.295952838204833,1.069707058413574,32.97442880687953,28.69560057322523,73.51963182214114,32.754371643066406,28.79521942138672,32.434593200683594
2018-02-27,BBAS3,32.624937064312995,32.8152809279424,32.20618114521168,32.434593200683594,5957000,31.484567642211914,28.458253777642277,1.1509288188788618,33.41788893769558,28.81417366218013,70.06496324653311,32.754371643066406,28.79521942138672,31.825485229492188
2018-02-28,BBAS3,32.2061728588029,32.64777190292306,31.61230108649135,31.825485229492188,7773500,31.64530160692003,28.59030309966942,1.1655489185219132,33.72260784680945,29.060412172721797,63.90080298042895,32.754371643066406,28.79521942138672,32.05390167236328
2018-03-01,BBAS3,31.810261788162645,32.16810913876456,31.673213990247724,32.05390167236328,7234200,31.797576904296875,28.72613151240634,1.1755260816856656,33.918369952622484,29.21626562587982,65.14591767946683,32.754371643066406,28.79521942138672,32.318626403808594
2018-03-02,BBAS3,31.82848657445394,32.47945298754112,31.55278219007599,32.318626403808594,5683600,32.03594546847873,28.8670146792175,1.2163481368584734,34.176354686303505,29.310962138869613,66.55045172527221,32.754371643066406,28.79521942138672,32.586673736572266
2018-03-05,BBAS3,32.35692103540658,32.83940375287939,32.10419101909945,32.586673736572266,6035900,32.20511839124892,29.012884670785123,1.26553801868874,34.447757153655,29.38560507890004,67.99289935173249,32.754371643066406,28.79521942138672,33.30657196044922
2018-03-06,BBAS3,32.77813749090166,33.66651681720257,32.77813749090166,33.30657196044922,14942600,32.4272083706326,29.181265683452096,1.3371905393666297,34.87590425267236,29.527142095205843,71.51989409098432,33.30657196044922,28.79521942138672,33.07682800292969
2018-03-07,BBAS3,33.00790187044433,33.390824179481804,32.63263964360821,33.07682800292969,7905300,32.51548639933268,29.334033808624916,1.2996491269826098,34.983795116203325,29.785198608272882,68.90769530070037,33.30657196044922,28.79521942138672,33.252967834472656
2018-03-08,BBAS3,33.69715906075859,33.92691183369803,32.839414011767666,33.252967834472656,8983800,32.62333552042643,29.487718438674076,1.3374295218524344,35.23619278671357,29.886474699303832,69.83622211079071,33.30657196044922,28.79521942138672,33.47505569458008
2018-03-09,BBAS3,33.321886240940465,33.73544288932812,33.00023301761518,33.47505569458008,9173400,32.70341152615018,29.64408552717228,1.373093655078359,35.415951048615526,29.923576428302088,70.97704448007306,33.47505569458008,28.79521942138672,33.298912048339844
2018-03-12,BBAS3,33.475055898586355,33.475055898586355,32.93130711024308,33.298912048339844,8748700,32.799446953667534,29.787412869032824,1.3025186749464979,35.3672180250528,30.15714332526681,68.68803345554119,33.47505569458008,28.79521942138672,32.87822723388672
2018-03-13,BBAS3,33.36161857607296,33.43067448209957,32.755461503946734,32.87822723388672,8494700,32.91641828748915,29.908621934950904,1.0986619332524328,34.97076414083015,30.576116407820415,63.53893305827907,33.47505569458008,30.12001609802246,32.59432601928711
2018-03-14,BBAS3,32.98564372357053,33.05469961685788,32.233700473568135,32.59432601928711,14940000,32.976465437147354,30.013944214296217,1.0016374967045973,34.79123643306207,30.78468644624368,60.29391451897897,33.47505569458008,30.173309326171875,32.525264739990234
2018-03-15,BBAS3,32.371806899545106,32.55595689347223,31.988163761914716,32.525264739990234,8754700,32.99942525227865,30.112427866778795,0.9065576294607345,34.66469301771053,31.03846249986759,59.47611927558251,33.47505569458008,30.173309326171875,32.532955169677734
2018-03-16,BBAS3,32.609682663982944,32.85521415811916,32.295095254185526,32.532955169677734,23449400,32.993456522623696,30.207350964142993,0.8224680484712203,34.54006417366918,31.2501919797843,59.56050393030644,33.47505569458008,30.173309326171875,31.765642166137695
2018-03-19,BBAS3,32.37947039224931,32.47921839366866,31.71193237928817,31.765642166137695,10521100,32.82224210103353,30.268460706355434,0.6555907396311907,34.156038261655404,31.533675303130643,50.790318185740986,33.47505569458008,31.064117431640625,31.888429641723633
2018-03-20,BBAS3,31.98817478446322,32.08792285416867,31.512457949428242,31.888429641723633,6004100,32.6901978386773,30.33198918287349,0.5838189506065826,33.94901794771086,31.61374214528453,51.97710835224107,33.47505569458008,31.307762145996094,32.417842864990234
2018-03-21,BBAS3,31.85772427441669,32.45620659068013,31.673574293354665,32.417842864990234,12119200,32.597406175401474,30.41378771655183,0.5104574644640428,33.72150142129314,31.67967156343697,56.91895146717594,33.47505569458008,31.765642166137695,31.83470916748047
2018-03-22,BBAS3,32.14162192448173,32.63268467725567,31.566157212268866,31.83470916748047,7910300,32.41514545016818,30.469510355511584,0.5333815349632003,33.654429668159715,31.52090352830691,50.7626264663194,33.47505569458008,31.765642166137695,31.612199783325195
2018-03-23,BBAS3,31.550815467317914,32.14930084052778,31.27459189921571,31.612199783325195,8936700,32.22773297627767,30.51432188265151,0.5711363355628447,33.5807785374365,31.296233195185124,48.61473685440634,33.47505569458008,31.612199783325195,31.82703971862793
2018-03-26,BBAS3,32.064899557814186,32.149301530653354,31.59685438258997,31.82703971862793,4107700,32.11093436347114,30.56580120886976,0.5886254547268515,33.46593714158705,31.11143532267964,50.756625915775544,33.47505569458008,31.612199783325195,31.03673553466797
2018-03-27,BBAS3,32.003515112961104,32.03420727150129,30.729819803196794,31.03673553466797,11333200,31.93786875406901,30.584269288994935,0.670948434529922,33.424930690859384,30.741136952739694,43.42369427741276,33.47505569458008,31.03673553466797,30.936981201171875
2018-03-28,BBAS3,30.76817729044166,31.12880276265085,30.484282199002905,30.936981201171875,7951800,31.761392805311417,30.598101177151708,0.737484342522162,33.38152559477888,30.431588224690227,42.585008605942505,33.47505569458008,30.936981201171875,31.48176383972168
2018-03-29,BBAS3,31.159504917927034,31.84238942770056,31.03673919624826,31.48176383972168,7658300,31.64459376864963,30.632754731555668,0.7607528629783273,33.32692061936708,30.283909167453768,48.38259303490144,33.47505569458008,30.936981201171875,30.88327407836914
2018-04-02,BBAS3,31.48943096772053,31.566158428185137,30.829564270650916,30.88327407836914,7711800,31.546552870008682,30.642579051441185,0.8269437190344909,33.31003045315021,30.00225557701225,43.16687011020872,33.47505569458008,30.88327407836914,30.476619720458984
2018-04-03,BBAS3,30.975354172977738,31.266923852997785,30.376871659168987,30.476619720458984,6449200,31.389685100979275,30.636070822158718,0.9132536405439358,33.29571070987649,29.642696147700747,39.99410010664827,33.47505569458008,30.476619720458984,30.729814529418945
2018-04-04,BBAS3,29.778381193678637,30.72981452941895,29.709325312297096,30.729814529418945,7675500,31.20212639702691,30.639747056948757,0.9239579719737688,33.22295322394354,29.527121336048467,42.75691565782498,33.47505569458008,30.476619720458984,31.627544403076172
2018-04-05,BBAS3,32.026533657818845,32.034205233483156,31.36666692601231,31.627544403076172,12022800,31.179108089870876,30.678484318897294,0.8935613127106193,33.1384430655402,29.564197814697724,51.42728337596235,33.47505569458008,30.476619720458984,31.21320343017578
2018-04-06,BBAS3,31.47408086010211,31.47408086010211,30.706794645844035,31.21320343017578,7741500,31.134775161743164,30.699453753603276,0.8529595887258569,32.947726941678454,29.535888586775023,47.87011065948216,33.47505569458008,30.476619720458984,30.07762336730957
2018-04-09,BBAS3,31.21320673335022,31.38968223006955,29.724672373870906,30.07762336730957,8344600,30.940395567152237,30.675068183685855,0.8509765687013764,32.78402582888668,29.380119554081176,39.65654204995877,33.298912048339844,30.07762336730957,29.716995239257812
2018-04-10,BBAS3,30.5610118456701,30.5610118456701,29.318006049729856,29.716995239257812,13025800,30.793757756551106,30.63749660008169,0.8694848672773752,32.64875110385074,29.170811634741238,37.47011583291156,32.87822723388672,29.716995239257812,29.96253776550293
2018-04-11,BBAS3,29.463803287928677,30.269453541676135,29.463803287928677,29.96253776550293,5640000,30.685486263699,30.611027561476515,0.8711748776538104,32.482630947046786,28.997931436431546,39.94629454140943,32.59432601928711,29.716995239257812,29.885801315307617
2018-04-12,BBAS3,30.016238578505305,30.269444456898306,29.847437586541524,29.885801315307617,5863300,30.50815709431966,30.582587249736285,0.8792047600954334,32.39406032835183,28.87724128797009,39.40849690024783,32.532955169677734,29.716995239257812,28.880653381347656
2018-04-13,BBAS3,29.92416312797073,30.03925723386419,28.880653381347656,28.880653381347656,10039500,30.285643683539497,30.515844594494535,0.9680067756850692,32.3847254668198,28.512698364079526,33.3110647316563,32.532955169677734,28.880653381347656,27.852497100830078
2018-04-16,BBAS3,29.080157157228566,29.302667999649536,27.852497100830078,27.852497100830078,11382900,29.99407450358073,30.411399368313347,1.138655378489838,32.3960893325301,27.84146781857075,28.472817222913918,32.417842864990234,27.852497100830078,28.520030975341797
